CASEID,YEAR,COMPWT,AGE,RACE,BORN,PARBORN,GRANBORN,CHILDS,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9
31898,1994,1.08000000000000007e+00,37,1,1,0,0,2, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31899,1994,1.08000000000000007e+00,46,1,1,0,0,3, 1,60, 71,2, 1,60, 71,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31900,1994,1.08000000000000007e+00,25,1,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31901,1994,1.08000000000000007e+00,46,1,1,0,1,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,1,70,1977,1979,1983,   0,   0,   0,   0,   0,   0
31902,1994,1.08000000000000007e+00,43,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,41,  0, ,3,1,41,1972,1978,   0,   0,   0,   0,   0,   0,   0
31903,1994,1.08000000000000007e+00,31,1,1,0,0,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,1,30,1988,1991,1993,   0,   0,   0,   0,   0,   0
31904,1994,1.08000000000000007e+00,27,1,1,0,0,1, 1,41,  0,3, 1,60, 70,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31905,1994,1.08000000000000007e+00,28,1,1,0,0,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31906,1994,1.08000000000000007e+00,45,1,1,0,0,0, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31907,1994,1.08000000000000007e+00,33,1,1,0,1,2, 1,38,  0,2, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31908,1994,1.08000000000000007e+00,34,1,1,0,0,2, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31909,1994,5.40000000000000036e-01,60,1,1,0,1,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1955,1956,1958,1961,   0,   0,   0,   0,   0
31910,1994,1.08000000000000007e+00,38,1,1,0,0,3, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,1978,1982,1986,   0,   0,   0,   0,   0,   0
31911,1994,1.08000000000000007e+00,34,1,1,0,0,2, 1,99,  0,9, 1,99,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,4, 0,1981,1985,   0,   0,   0,   0,   0,   0,   0
31912,1994,1.08000000000000007e+00,30,1,1,0,0,1, 1,23,  0,1, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,23,  0, ,1,1,23,1994,   0,   0,   0,   0,   0,   0,   0,   0
31913,1994,1.08000000000000007e+00,51,1,1,0,0,5, 2, 0,  0,2, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31914,1994,1.08000000000000007e+00,51,1,1,0,1,6, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,1961,1962,1963,1963,1964,1966,   0,   0,   0
31915,1994,1.08000000000000007e+00,39,1,1,0,0,2, 1,34,  0,2, 1,34,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,1975,1978,1991,   0,   0,   0,   0,   0,   0
31916,1994,1.08000000000000007e+00,39,1,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31917,1994,1.08000000000000007e+00,73,1,1,0,0,4, 1,60, 36,1, 1,60, 36,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31918,1994,1.08000000000000007e+00,39,1,1,0,0,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,2, 0,1992,   0,   0,   0,   0,   0,   0,   0,   0
31919,1994,1.08000000000000007e+00,36,1,1,0,0,1, 1,60,102,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31920,1994,1.62000000000000011e+00,54,1,1,0,0,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1967,1968,1969,1970,   0,   0,   0,   0,   0
31921,1994,5.40000000000000036e-01,89,1,1,0,3,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31922,1994,5.40000000000000036e-01,32,1,1,0,2,4, 1,70,  0,2, 1,15,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1981,1984,1988,1993,   0,   0,   0,   0,   0
31923,1994,1.08000000000000007e+00,25,1,1,2,2,0, 1,34,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 58, ,1,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31924,1994,1.08000000000000007e+00,76,1,1,0,2,6, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,1948,1956,   0,   0,   0,   0,   0,   0,   0
31925,1994,5.40000000000000036e-01,29,1,1,0,0,0, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31926,1994,1.08000000000000007e+00,23,1,1,0,2,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31927,1994,1.08000000000000007e+00,33,1,1,0, ,3, 5, 0,  0,9, 1,34,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1982,1983,1990,   0,   0,   0,   0,   0,   0
31928,1994,5.40000000000000036e-01,70,1,1,0,0,3, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1942,1947,1951,   0,   0,   0,   0,   0,   0
31929,1994,1.08000000000000007e+00,63,1,1,0,2,0, 1,22,  0,3, 1,23,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31930,1994,1.08000000000000007e+00,37,1,1,0,0,3, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31931,1994,1.08000000000000007e+00,45,1,1,0,0,2, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31932,1994,1.08000000000000007e+00,70,1,1,0,3,8, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31933,1994,1.08000000000000007e+00,42,1,1,0,0,2, 1,23,  0,1, 1,23,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31934,1994,1.08000000000000007e+00,50,1,1,0,2,2, 4, 0,  0,3, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31935,1994,5.40000000000000036e-01,50,1,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1966,1969,   0,   0,   0,   0,   0,   0,   0
31936,1994,1.08000000000000007e+00,32,1,1,0,0,3, 1,33,  0,1, 1,60, 81,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,33,  0, ,1,1,33,1983,1987,1989,   0,   0,   0,   0,   0,   0
31937,1994,1.08000000000000007e+00,36,1,1,0,0,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,1981,1983,1986,1986,   0,   0,   0,   0,   0
31938,1994,1.08000000000000007e+00,42,1,1,0,0,0, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31939,1994,5.40000000000000036e-01,63,1,1,0,8,2, 1,32,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31940,1994,1.08000000000000007e+00,37,1,1,0,1,2, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31941,1994,5.40000000000000036e-01,36,1,1,7, ,2, 1,70,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1979,1984,   0,   0,   0,   0,   0,   0,   0
31942,1994,5.40000000000000036e-01,61,1,1,0,0,5, 1,22,  0,3, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31943,1994,1.08000000000000007e+00,67,1,1,0,3,0, 1,33,  0,1, 1,33,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31944,1994,5.40000000000000036e-01,77,1,1,0, ,0, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1945,   0,   0,   0,   0,   0,   0,   0,   0
31945,1994,1.08000000000000007e+00,66,1,1,2,2,2, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,40,1948,1951,   0,   0,   0,   0,   0,   0,   0
31946,1994,1.08000000000000007e+00,68,1,1,0,4,2, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31947,1994,5.40000000000000036e-01,57,1,1,0,8,0, 1,32,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1972,   0,   0,   0,   0,   0,   0,   0,   0
31948,1994,5.40000000000000036e-01,81,1,1,0,4,4, 1,33,  0,1, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31949,1994,5.40000000000000036e-01,37,2,1,0,0,3, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31950,1994,1.08000000000000007e+00,44,2,1,0,0,1, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1973,   0,   0,   0,   0,   0,   0,   0,   0
31951,1994,1.08000000000000007e+00,48,2,1,0,0,1, 1,14,  0,1, 1,13,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1968,   0,   0,   0,   0,   0,   0,   0,   0
31952,1994,1.08000000000000007e+00,49,2,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31953,1994,5.40000000000000036e-01,51,2,1,0,0,4, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31954,1994,1.08000000000000007e+00,57,2,1,0,0,4, 1,14,  0,1, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,1962,1967,1969,1971,   0,   0,   0,   0,   0
31955,1994,1.08000000000000007e+00,68,2,1,0,0,3, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,13,  0, ,1,1,14,1948,1950,1950,   0,   0,   0,   0,   0,   0
31956,1994,1.08000000000000007e+00,29,1,1,0,0,0, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31957,1994,1.08000000000000007e+00,31,1,1,0,0,4, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31958,1994,1.08000000000000007e+00,42,1,1,0,0,2, 1,60, 36,1, 1,60, 56,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 36, ,1,5, 0,1971,1975,   0,   0,   0,   0,   0,   0,   0
31959,1994,1.08000000000000007e+00,39,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31960,1994,1.08000000000000007e+00,42,1,1,0,0,1, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31961,1994,1.08000000000000007e+00,52,1,1,0,0,2, 1,60, 36,1, 1,60, 36,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 36, ,1,1,60,1967,1969,   0,   0,   0,   0,   0,   0,   0
31962,1994,1.08000000000000007e+00,48,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,1968,1973,   0,   0,   0,   0,   0,   0,   0
31963,1994,1.08000000000000007e+00,74,1,1,0,0,5, 1,60, 77,1, 1,60, 12,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 77, ,1,1,14,1937,1940,1942,1943,1957,   0,   0,   0,   0
31964,1994,1.08000000000000007e+00,58,1,1,0,0,4, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31965,1994,5.40000000000000036e-01,72,1,1,0,0,1, 5, 0,  0,9, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31966,1994,1.08000000000000007e+00,43,1,1,0,0,3, 1,22,  0,3, 1,21,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 36, ,1,5, 0,1969,1971,1971,1977,   0,   0,   0,   0,   0
31967,1994,1.62000000000000011e+00,18,1,1,0,0,0, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31968,1994,1.08000000000000007e+00,29,2,1,0,0,1, 1,14,  0,1, 1,13,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,22,1992,   0,   0,   0,   0,   0,   0,   0,   0
31969,1994,1.08000000000000007e+00,60,1,1,0,0,2, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,4, 0,1962,1965,   0,   0,   0,   0,   0,   0,   0
31970,1994,1.08000000000000007e+00,74,1,1,3, ,2, 1,14,  0,1, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31971,1994,1.08000000000000007e+00,58,2,1,0,0,2, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31972,1994,5.40000000000000036e-01,62,2,1,0,0,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31973,1994,1.08000000000000007e+00,63,1,1,0,0,3, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,1947,1957,1958,1962,   0,   0,   0,   0,   0
31974,1994,1.08000000000000007e+00,28,1,1,0,0,2, 1,60, 36,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 36, ,1,5, 0,1987,1989,   0,   0,   0,   0,   0,   0,   0
31975,1994,1.08000000000000007e+00,74,1,1,0,0,4, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1939,1942,1943,1944,   0,   0,   0,   0,   0
31976,1994,5.40000000000000036e-01,29,1,1,0,0,0, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31977,1994,1.08000000000000007e+00,71,1,1,0,0,1, 3, 0,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31978,1994,5.40000000000000036e-01,72,1,1,0,0,2, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1943,1946,   0,   0,   0,   0,   0,   0,   0
31979,1994,1.08000000000000007e+00,35,1,1,0,0,4, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1977,1984,1986,1989,   0,   0,   0,   0,   0
31980,1994,1.62000000000000011e+00,18,1,1,0,0,0, 4, 0,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31981,1994,1.08000000000000007e+00,24,1,1,0,0,3, 1,40,  0,2, 1,40,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1989,1990,1993,   0,   0,   0,   0,   0,   0
31982,1994,5.40000000000000036e-01,39,1,1,0,0,2, 1,22,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31983,1994,1.08000000000000007e+00,46,2,1,0,0,5, 1,60, 37,1, 1,20,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1966,1968,1970,1971,1973,   0,   0,   0,   0
31984,1994,1.08000000000000007e+00,29,1,1,0,0,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,1992,   0,   0,   0,   0,   0,   0,   0,   0
31985,1994,1.08000000000000007e+00,66,1,1,0,0,4, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31986,1994,1.08000000000000007e+00,76,1,1,0,0,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,22,1939,   0,   0,   0,   0,   0,   0,   0,   0
31987,1994,5.40000000000000036e-01,50,1,1,0,0,4, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1960,1961,1963,1969,   0,   0,   0,   0,   0
31988,1994,5.40000000000000036e-01,23,1,1,0,0,0, 1,60, 36,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31989,1994,1.08000000000000007e+00,78,1,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,1936,   0,   0,   0,   0,   0,   0,   0,   0
31990,1994,2.16999999999999993e+00,44,1,1,0,0,4, 1,28,  0,3, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31991,1994,1.62000000000000011e+00,64,1,1,0,0,8, 1,60, 64,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1953,1954,1955,1957,1958,1961,1962,1965,1968
31992,1994,1.08000000000000007e+00,67,1,1,0,0,4, 4, 0,  0,3, 1,23,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31993,1994,5.40000000000000036e-01,59,1,1,0,0,0, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31994,1994,5.40000000000000036e-01,84,1,1,0,0,2, 1,18,  0,1, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31995,1994,1.08000000000000007e+00,44,1,1,0,0,0, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31996,1994,5.40000000000000036e-01,34,1,1,0,0,4, 1,11,  0,2, 1,11,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31997,1994,1.08000000000000007e+00,56,2,1,0,0,1, 1,18,  0,1, 1,20,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31998,1994,1.08000000000000007e+00,33,1,1,0,0,3, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,1983,1988,1990,   0,   0,   0,   0,   0,   0
31999,1994,1.08000000000000007e+00,27,1,1,0,0,1, 1,22,  0,3, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
32000,1994,1.08000000000000007e+00,45,1,1,0,0,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
32001,1994,1.08000000000000007e+00,57,1,1,0,0,2, 1,70,  0,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,1,40,1960,1962,   0,   0,   0,   0,   0,   0,   0
32002,1994,1.62000000000000011e+00,20,1,1,0,0,0, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
32003,1994,1.08000000000000007e+00,79,1,1,0,0,2, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
