CASEID,YEAR,COMPWT,SEX,AGE,RACE,RELIG,RELIG16,DENOM16,PARELIG,PARELKID,MARELIG,MARELKID,SPREL,EDUC,SEI,INCOME,RINCOME,INTRHOME,COMPUSE,WEBMOB,EMAILHR,EMAILMIN,USEWWW,WWWHR,WWWMIN
49506,2006,4.29999999999999993e-01,1,85,1, 5, 0, 0,0,0,0,0, 0,11,53.1,10, 0,0,0,0, -1,-1,0, -1,-1
49507,2006,9.49999999999999956e-01,2,79,1, 1, 0, 0,0,0,0,0, 0,11,28.4, 9, 0,0,0,0, -1,-1,0, -1,-1
49508,2006,4.29999999999999993e-01,1,48,1, 4, 0, 0,0,0,0,0, 0, 9,30.6,12,12,0,0,0, -1,-1,0, -1,-1
49509,2006,4.29999999999999993e-01,1,54,1, 4, 2, 0,0,0,0,0, 0,12,36.5,12,12,1,0,0, -1,-1,0,  5, 0
49510,2006,8.59999999999999987e-01,2,76,1, 1, 1,60,0,0,0,0, 0,12,24.8,12, 0,1,0,0, -1,-1,0, -1,-1
49511,2006,4.29999999999999993e-01,2,25,1, 4, 1,60,0,0,0,0, 0,10,73.8,11,11,2,0,0, -1,-1,0,  2, 0
49512,2006,4.29999999999999993e-01,2,75,1, 1, 1,60,0,0,0,0, 0,13,36.5,11, 0,2,0,0, -1,-1,0, -1,-1
49513,2006,8.59999999999999987e-01,2,34,3, 4, 6, 0,0,0,0,0, 4,16,83.7,12,12,0,0,0, -1,-1,0, 70, 0
49514,2006,1.29000000000000004e+00,2,38,1, 1, 1,60,0,0,0,0, 4,16,34.2,12, 0,1,0,0, -1,-1,0, 60, 0
49515,2006,4.29999999999999993e-01,2,81,1, 1, 1,48,0,0,0,0, 0,12,68.1,12, 0,2,0,0, -1,-1,0, -1,-1
49516,2006,8.59999999999999987e-01,1,33,1, 1, 0, 0,0,0,0,0, 0,14,64.1,12,12,0,0,0, -1,-1,0, -1,-1
49517,2006,8.59999999999999987e-01,2,60,1, 1, 0, 0,0,0,0,0, 0,12,38.0,12, 0,0,0,0, -1,-1,0, -1,-1
49518,2006,8.59999999999999987e-01,1,42,1, 4, 0, 0,0,0,0,0, 0,14,39.4,12,12,0,0,0, -1,-1,0, -1,-1
49519,2006,8.59999999999999987e-01,1,54,1, 2, 2, 0,0,0,0,0, 0,12,28.6,12, 0,1,0,0, -1,-1,0, 20, 0
49520,2006,1.90999999999999992e+00,1,59,1, 1, 1,60,0,0,0,0, 1,14,42.2,12,12,1,0,0, -1,-1,0,  3, 0
49521,2006,8.59999999999999987e-01,1,68,1, 4, 0, 0,0,0,0,0, 0,15,42.2,12, 6,0,0,0, -1,-1,0, -1,-1
49522,2006,8.59999999999999987e-01,1,31,1, 1, 1,15,0,0,0,0, 1,17,37.8,12,12,1,0,0, -1,-1,0, -1,-1
49523,2006,1.90999999999999992e+00,1,41,1, 1, 1,70,0,0,0,0, 1,14,49.6,12,12,0,0,0, -1,-1,0,  5, 0
49524,2006,4.29999999999999993e-01,2,71,1, 1, 4, 0,0,0,0,0, 0,12,63.5, 9, 0,1,0,0, -1,-1,0, -1,-1
49525,2006,4.29999999999999993e-01,2,60,1, 1, 0, 0,0,0,0,0, 0,19,78.5,12, 4,0,0,0, -1,-1,0, -1,-1
49526,2006,4.29999999999999993e-01,2,83,1, 1, 1,48,0,0,0,0, 0,16,90.1,12, 0,0,0,0, -1,-1,0,  2, 0
49527,2006,8.59999999999999987e-01,2,36,1, 1, 1,18,0,0,0,0, 0,12,-1.0,12, 0,1,0,0, -1,-1,0,  5, 0
49528,2006,9.49999999999999956e-01,2,62,1, 1, 0, 0,0,0,0,0, 0,12,27.7,11,11,0,0,0, -1,-1,0, -1,-1
49529,2006,8.59999999999999987e-01,1,36,3, 2, 2, 0,0,0,0,0, 2, 6,32.7,13,13,0,0,0, -1,-1,0,999,99
49530,2006,4.29999999999999993e-01,1,55,1, 2, 0, 0,0,0,0,0, 0,12,30.6,12,12,0,0,0, -1,-1,0, -1,-1
49531,2006,8.59999999999999987e-01,2,32,3, 2, 2, 0,0,0,0,0, 2,12,68.1,11,11,2,0,0, -1,-1,0, -1,-1
49532,2006,1.90999999999999992e+00,1,27,1, 4, 0, 0,0,0,0,0, 0,12,29.2,10,10,0,0,0, -1,-1,0, -1,-1
49533,2006,1.29000000000000004e+00,1,23,3, 1, 0, 0,0,0,0,0, 0,16,83.7,12, 0,0,0,0, -1,-1,0, -1,-1
49534,2006,4.29999999999999993e-01,1,51,1, 4, 1,18,0,0,0,0, 0,14,49.6,12,12,1,0,0, -1,-1,0,  1, 0
49535,2006,8.59999999999999987e-01,1,22,1, 4, 4, 0,0,0,0,0, 0,11,37.8,10, 9,2,0,0, -1,-1,0, -1,-1
49536,2006,1.29000000000000004e+00,1,23,1, 4, 1,18,0,0,0,0, 0,12,50.7,12, 0,2,0,0, -1,-1,0, -1,-1
49537,2006,9.49999999999999956e-01,2,67,1, 4, 1,18,0,0,0,0, 0,13,34.8, 2, 0,0,0,0, -1,-1,0, -1,-1
49538,2006,8.59999999999999987e-01,1,29,3, 1, 0, 0,0,0,0,0, 0,16,66.1,12,12,0,0,0, -1,-1,0, -1,-1
49539,2006,4.29999999999999993e-01,2,76,1, 1, 0, 0,0,0,0,0, 0,12,38.9, 9, 0,0,0,0, -1,-1,0, -1,-1
49540,2006,1.90999999999999992e+00,2,27,1, 4, 4, 0,0,0,0,0, 4,14,63.5,12,12,1,0,0, -1,-1,0, 10, 0
49541,2006,8.59999999999999987e-01,2,51,1, 1, 0, 0,0,0,0,0, 0,12,38.0,12,12,0,0,0, -1,-1,0, -1,-1
49542,2006,4.29999999999999993e-01,2,21,1, 1, 1,38,0,0,0,0, 0,15,-1.0, 9, 0,0,0,0, -1,-1,0, 15, 0
49543,2006,4.29999999999999993e-01,2,89,1, 1, 1,41,0,0,0,0, 0,18,80.3,11, 0,0,0,0, -1,-1,0, -1,-1
49544,2006,1.90999999999999992e+00,2,25,1, 3, 3, 0,0,0,0,0, 4,16,73.8,12,12,1,0,0, -1,-1,0, 10, 0
49545,2006,9.49999999999999956e-01,2,61,1, 1, 0, 0,0,0,0,0, 0,14,78.7,12,12,0,0,0, -1,-1,0, -1,-1
49546,2006,8.59999999999999987e-01,2,77,1, 4, 0, 0,0,0,0,0, 0,14,78.5,10, 0,0,0,0, -1,-1,0, -1,-1
49547,2006,8.59999999999999987e-01,1,30,1, 4, 4, 0,0,0,0,0, 4,18,76.4,12,11,0,0,0, -1,-1,0, 15, 0
49548,2006,1.90999999999999992e+00,1,58,1, 2, 2, 0,0,0,0,0, 0,19,92.3,12,12,1,0,0, -1,-1,0,  5, 0
49549,2006,8.59999999999999987e-01,2,49,1, 1, 1,22,0,0,0,0, 1,20,92.3,12,12,1,0,0, -1,-1,0, 15, 0
49550,2006,4.29999999999999993e-01,2,70,1, 1, 0, 0,0,0,0,0, 0,12,34.6, 9, 0,0,0,0, -1,-1,0, -1,-1
49551,2006,1.90999999999999992e+00,2,46,1, 2, 2, 0,0,0,0,0, 0,19,64.2,12,12,0,0,0, -1,-1,0,  0,15
49552,2006,4.29999999999999993e-01,1,75,1, 4, 2, 0,0,0,0,0, 0, 9,28.4,12, 0,2,0,0, -1,-1,0, -1,-1
49553,2006,8.59999999999999987e-01,2,25,1,11,11,70,0,0,0,0, 0,10,33.1,11,11,2,0,0, -1,-1,0, -1,-1
49554,2006,8.59999999999999987e-01,2,27,1, 4, 0, 0,0,0,0,0, 0,14,39.0,12,11,0,0,0, -1,-1,0, -1,-1
49555,2006,8.59999999999999987e-01,2,41,3, 4, 2, 0,0,0,0,0, 6,17,56.6,12,12,0,0,0, -1,-1,0,  2, 0
49556,2006,4.29999999999999993e-01,2,67,1, 2, 1,41,0,0,0,0, 0,18,78.5,12, 0,1,0,0, -1,-1,0, -1,-1
49557,2006,4.29999999999999993e-01,2,60,1, 1, 0, 0,0,0,0,0, 0,20,80.9,12,12,0,0,0, -1,-1,0, -1,-1
49558,2006,8.59999999999999987e-01,2,56,1, 1, 1,70,0,0,0,0, 1,10,53.7,12,12,1,0,0, -1,-1,0,  2, 0
49559,2006,1.71999999999999997e+00,2,25,1, 4, 4, 0,0,0,0,0, 0,17,-1.0,12, 0,0,0,0, -1,-1,0,  3, 0
49560,2006,4.29999999999999993e-01,2,89,1, 1, 1,18,0,0,0,0, 0,12,22.5,10, 0,0,0,0, -1,-1,0, -1,-1
49561,2006,4.29999999999999993e-01,2,67,1, 1, 1,60,0,0,0,0, 0,12,37.7,12, 0,0,0,0, -1,-1,0, -1,-1
49562,2006,8.59999999999999987e-01,2,55,1, 4, 2, 0,0,0,0,0, 4,13,39.6,12, 0,1,0,0, -1,-1,0,  1, 0
49563,2006,4.29999999999999993e-01,2,40,1, 1, 0, 0,0,0,0,0, 0,18,78.5,11, 0,0,0,0, -1,-1,0, -1,-1
49564,2006,8.59999999999999987e-01,2,34,3, 1, 0, 0,0,0,0,0, 0,14,57.1,12,12,0,0,0, -1,-1,0, -1,-1
49565,2006,8.59999999999999987e-01,1,73,1, 1, 4, 0,0,0,0,0, 2,12,-1.0,12, 0,1,0,0, -1,-1,0, -1,-1
49566,2006,8.59999999999999987e-01,1,34,1, 4, 4, 0,0,0,0,0, 4,13,50.7,12,12,1,0,0, -1,-1,0,  8, 0
49567,2006,8.59999999999999987e-01,2,56,1, 1, 1,60,0,0,0,0, 2,12,65.8,12,12,0,0,0, -1,-1,0, 40, 0
49568,2006,8.59999999999999987e-01,2,33,3, 1, 0, 0,0,0,0,0, 0,12,33.1,12,12,0,0,0, -1,-1,0, -1,-1
49569,2006,8.59999999999999987e-01,2,36,3, 2, 2, 0,0,0,0,0, 1,13,27.7,12,12,1,0,0, -1,-1,0,  1, 0
49570,2006,8.59999999999999987e-01,1,44,3, 1, 2, 0,0,0,0,0, 1, 2,43.4,12,12,1,0,0, -1,-1,0,  0,15
49571,2006,8.59999999999999987e-01,2,69,1, 1, 1,60,0,0,0,0, 1,14,61.9,12, 0,1,0,0, -1,-1,0, 30, 0
49572,2006,8.59999999999999987e-01,2,23,3, 2, 2, 0,0,0,0,0, 4,13,50.7,12, 9,2,0,0, -1,-1,0, -1,-1
49573,2006,8.59999999999999987e-01,1,53,1, 4, 0, 0,0,0,0,0, 0,20,73.2,12,98,0,0,0, -1,-1,0, -1,-1
49574,2006,8.59999999999999987e-01,2,44,1, 2, 2, 0,0,0,0,0, 1,16,60.6,12, 0,1,0,0, -1,-1,0,  0,30
49575,2006,4.29999999999999993e-01,2,43,1, 1, 0, 0,0,0,0,0, 0,12,-1.0, 1, 0,0,0,0, -1,-1,0, -1,-1
49576,2006,1.90999999999999992e+00,2,26,1, 1, 1,70,0,0,0,0, 1,17,50.5,12, 5,1,0,0, -1,-1,0, 20, 0
49577,2006,4.29999999999999993e-01,2,51,1, 1, 4, 0,0,0,0,0, 0,12,-1.0,98, 0,2,0,0, -1,-1,0, -1,-1
49578,2006,1.71999999999999997e+00,2,40,3, 4, 4, 0,0,0,0,0, 0, 6,35.2, 5, 1,0,0,0, -1,-1,0,999,99
49579,2006,4.29999999999999993e-01,2,51,1, 1, 0, 0,0,0,0,0, 0,12,53.7,11, 0,0,0,0, -1,-1,0, -1,-1
49580,2006,1.71999999999999997e+00,2,21,1, 1, 1,60,0,0,0,0, 0,14,30.8,98, 2,1,0,0, -1,-1,0, 14, 0
49581,2006,2.85999999999999988e+00,2,48,1, 1, 1,41,0,0,0,0, 1,14,38.0,12,12,1,0,0, -1,-1,0, 30, 0
49582,2006,8.59999999999999987e-01,2,21,1, 4, 1,60,0,0,0,0, 0,12,40.2, 9, 9,0,0,0, -1,-1,0,  3, 0
49583,2006,8.59999999999999987e-01,1,63,3, 2, 0, 0,0,0,0,0, 0, 0,26.5,10,10,0,0,0, -1,-1,0, -1,-1
49584,2006,4.29999999999999993e-01,1,29,3, 2, 2, 0,0,0,0,0, 0,13,39.4,98,98,0,0,0, -1,-1,0,999,99
49585,2006,8.59999999999999987e-01,1,32,1, 1, 1,10,0,0,0,0, 1,13,63.5,12,12,0,0,0, -1,-1,0,  1, 0
49586,2006,8.59999999999999987e-01,1,67,1, 1, 1,18,0,0,0,0, 1,10,37.8,11, 0,1,0,0, -1,-1,0, -1,-1
49587,2006,8.59999999999999987e-01,2,82,1, 1, 1,60,0,0,0,0, 1,16,38.4,98, 1,1,0,0, -1,-1,0,  0,10
49588,2006,4.29999999999999993e-01,2,89,1, 1, 1,22,0,0,0,0, 0,12,37.7, 9, 0,2,0,0, -1,-1,0, -1,-1
49589,2006,1.29000000000000004e+00,2,60,1, 1, 0, 0,0,0,0,0, 0,14,63.5,98,98,0,0,0, -1,-1,0, -1,-1
49590,2006,4.29999999999999993e-01,1,63,1, 1, 1,60,0,0,0,0, 0,12,28.6,98, 0,2,0,0, -1,-1,0, -1,-1
49591,2006,8.59999999999999987e-01,2,44,1, 1, 1,60,0,0,0,0, 1,18,74.6,12,12,1,0,0, -1,-1,0,  3, 0
49592,2006,8.59999999999999987e-01,2,56,1, 4, 0, 0,0,0,0,0, 0,16,63.2,12,12,0,0,0, -1,-1,0, -1,-1
49593,2006,8.59999999999999987e-01,1,47,1, 1, 0, 0,0,0,0,0, 0,20,85.7,12,12,0,0,0, -1,-1,0, -1,-1
49594,2006,4.29999999999999993e-01,1,29,1,11, 0, 0,0,0,0,0, 0,17,69.2,11,11,0,0,0, -1,-1,0, -1,-1
49595,2006,8.59999999999999987e-01,1,43,2, 2, 2, 0,0,0,0,0, 0,20,73.3,12,12,1,0,0, -1,-1,0,  8, 0
49596,2006,1.29000000000000004e+00,1,26,1, 4, 4, 0,0,0,0,0, 0,19,55.3,13, 0,0,0,0, -1,-1,0, 35, 0
49597,2006,8.59999999999999987e-01,1,60,1,11, 2, 0,0,0,0,0, 0,16,48.6, 9, 0,1,0,0, -1,-1,0,  0,20
49598,2006,1.29000000000000004e+00,2,34,1, 4, 3, 0,0,0,0,0, 0,17,62.5, 9, 3,2,0,0, -1,-1,0,  1, 0
49599,2006,4.29999999999999993e-01,2,42,1, 4, 1,28,0,0,0,0, 0,18,78.5,12,12,0,0,0, -1,-1,0,  2, 0
49600,2006,8.59999999999999987e-01,1,55,1, 2, 2, 0,0,0,0,0, 2,19,85.8,12,12,1,0,0, -1,-1,0,  5, 0
49601,2006,4.29999999999999993e-01,1,35,3, 4, 4, 0,0,0,0,0, 0,17,86.5,12,12,1,0,0, -1,-1,0,  6, 0
49602,2006,4.29999999999999993e-01,2,84,1, 4, 2, 0,0,0,0,0, 0,16,78.5, 8, 0,1,0,0, -1,-1,0, 12, 0
49603,2006,8.59999999999999987e-01,1,47,1, 1, 0, 0,0,0,0,0, 0,16,37.3,12,12,0,0,0, -1,-1,0, -1,-1
49604,2006,1.90999999999999992e+00,1,42,1, 1, 4, 0,0,0,0,0, 1,16,65.8,12,12,0,0,0, -1,-1,0,  4, 0
49605,2006,8.59999999999999987e-01,1,47,1, 1, 1,32,0,0,0,0, 2,16,73.3,12, 0,1,0,0, -1,-1,0, 10, 0
49606,2006,8.59999999999999987e-01,1,37,1, 1, 1,70,0,0,0,0, 1,16,81.0,12,12,1,0,0, -1,-1,0, 30, 0
49607,2006,8.59999999999999987e-01,1,46,1, 4, 0, 0,0,0,0,0, 0,18,63.5,12,12,0,0,0, -1,-1,0, -1,-1
49608,2006,8.59999999999999987e-01,1,50,1, 1, 0, 0,0,0,0,0, 0,15,63.5,13,13,0,0,0, -1,-1,0, -1,-1
49609,2006,1.29000000000000004e+00,2,21,1, 1, 1,60,0,0,0,0, 0,14,64.2,98,10,1,0,0, -1,-1,0, 24, 0
49610,2006,1.90999999999999992e+00,2,56,1, 1, 1,50,0,0,0,0, 1,12,64.1,12, 0,1,0,0, -1,-1,0,  3, 0
49611,2006,4.29999999999999993e-01,2,26,1, 1, 0, 0,0,0,0,0, 0,10,63.5,12,11,0,0,0, -1,-1,0, -1,-1
49612,2006,1.90999999999999992e+00,1,37,1, 1, 1,60,0,0,0,0, 1,12,53.4,12,12,0,0,0, -1,-1,0, 10, 0
49613,2006,8.59999999999999987e-01,1,64,1, 4, 1,60,0,0,0,0, 2,13,63.5,13, 0,0,0,0, -1,-1,0, -1,-1
49614,2006,1.29000000000000004e+00,1,53,1, 2, 1,22,0,0,0,0, 2,16,76.4,12,12,1,0,0, -1,-1,0,  3, 0
49615,2006,1.90999999999999992e+00,1,70,1, 1, 0, 0,0,0,0,0, 0,12,-1.0,13,99,0,0,0, -1,-1,0, -1,-1
49616,2006,4.29999999999999993e-01,2,42,1, 1, 4, 0,0,0,0,0, 0,12,22.5, 5, 5,2,0,0, -1,-1,0, -1,-1
49617,2006,8.59999999999999987e-01,1,43,1, 1, 1,14,0,0,0,0, 1,12,29.2,12,12,1,0,0, -1,-1,0, -1,-1
49618,2006,9.49999999999999956e-01,1,43,1, 1, 0, 0,0,0,0,0, 0,17,73.2,12,12,0,0,0, -1,-1,0, -1,-1
49619,2006,1.29000000000000004e+00,1,37,1,11, 0, 0,0,0,0,0, 0,12,49.6,12,12,0,0,0, -1,-1,0, -1,-1
49620,2006,8.59999999999999987e-01,1,31,1, 1, 1,22,0,0,0,0, 1,15,49.6,12,12,0,0,0, -1,-1,0,  6, 0
49621,2006,4.29999999999999993e-01,2,43,3, 1, 1,18,0,0,0,0, 0,14,50.7,12,12,1,0,0, -1,-1,0, -1,-1
49622,2006,4.29999999999999993e-01,2,70,1, 1, 4, 0,0,0,0,0, 0,18,73.2,12, 0,2,0,0, -1,-1,0, -1,-1
49623,2006,8.59999999999999987e-01,2,38,1, 4, 2, 0,0,0,0,0, 4,16,76.4,12, 0,0,0,0, -1,-1,0,  4, 0
49624,2006,8.59999999999999987e-01,2,26,1, 1, 1,60,0,0,0,0, 1,13,51.9,12, 0,0,0,0, -1,-1,0,  0,30
49625,2006,4.29999999999999993e-01,1,65,1, 1, 1,60,0,0,0,0, 0,14,66.1, 9, 0,2,0,0, -1,-1,0,  1, 0
49626,2006,4.29999999999999993e-01,2,49,1, 1, 4, 0,0,0,0,0, 0,13,31.4,12, 0,0,0,0, -1,-1,0, -1,-1
49627,2006,8.59999999999999987e-01,1,27,1, 1, 1,60,0,0,0,0, 1,14,39.0,12, 0,0,0,0, -1,-1,0, 40, 0
49628,2006,8.59999999999999987e-01,1,29,1, 4, 1,18,0,0,0,0, 1,10,28.4, 8, 0,2,0,0, -1,-1,0, -1,-1
49629,2006,1.90999999999999992e+00,2,24,1, 2, 2, 0,0,0,0,0, 0,11,38.9, 9, 0,2,0,0, -1,-1,0, -1,-1
49630,2006,1.90999999999999992e+00,1,54,1, 1, 0, 0,0,0,0,0, 0,13,36.2,12,12,0,0,0, -1,-1,0, -1,-1
49631,2006,4.29999999999999993e-01,2,42,1, 1, 1,70,0,0,0,0, 0,18,80.3,12,12,1,0,0, -1,-1,0,  7, 0
49632,2006,1.90999999999999992e+00,1,30,1, 4, 0, 0,0,0,0,0, 0,13,38.9,12, 0,0,0,0, -1,-1,0, -1,-1
49633,2006,8.59999999999999987e-01,2,47,1, 1, 1,22,0,0,0,0, 0,16,80.3, 9, 9,1,0,0, -1,-1,0,  5, 0
49634,2006,8.59999999999999987e-01,2,48,1, 1, 1,48,0,0,0,0, 1,16,63.5,12,12,1,0,0, -1,-1,0,  5, 0
49635,2006,4.29999999999999993e-01,2,71,1, 2, 2, 0,0,0,0,0, 0,17,32.4,12,10,0,0,0, -1,-1,0, 15, 0
49636,2006,8.59999999999999987e-01,1,37,1, 2, 0, 0,0,0,0,0, 0,20,85.1,12,12,0,0,0, -1,-1,0, -1,-1
49637,2006,1.71999999999999997e+00,1,24,1, 4, 2, 0,0,0,0,0, 0,17,34.3,12, 0,1,0,0, -1,-1,0,  7, 0
49638,2006,1.29000000000000004e+00,2,46,1, 4, 0, 0,0,0,0,0, 0,16,33.2,10,10,0,0,0, -1,-1,0, -1,-1
49639,2006,1.90999999999999992e+00,2,46,1, 2, 2, 0,0,0,0,0, 1,12,33.8,98,11,0,0,0, -1,-1,0,  7, 0
49640,2006,8.59999999999999987e-01,1,19,1, 4, 4, 0,0,0,0,0, 0,11,-1.0,98, 0,0,0,0, -1,-1,0, 14, 0
49641,2006,8.59999999999999987e-01,1,79,1, 1, 1,28,0,0,0,0, 1,16,86.5,11, 0,1,0,0, -1,-1,0,  2, 0
49642,2006,4.29999999999999993e-01,2,34,1, 2, 1,28,0,0,0,0, 0,19,78.5,12,12,1,0,0, -1,-1,0,  3, 0
49643,2006,8.59999999999999987e-01,2,49,1, 1, 1,60,0,0,0,0, 1,12,51.9,12,12,1,0,0, -1,-1,0,  2, 0
49644,2006,9.49999999999999956e-01,2,42,1, 1, 1,22,0,0,0,0, 0,19,92.3,12,10,1,0,0, -1,-1,0,  2, 0
49645,2006,4.29999999999999993e-01,1,63,1, 4, 0, 0,0,0,0,0, 0,14,-1.0,13,99,0,0,0, -1,-1,0, -1,-1
49646,2006,4.29999999999999993e-01,1,36,1, 2, 0, 0,0,0,0,0, 0,17,86.5,12,12,0,0,0, -1,-1,0, -1,-1
49647,2006,4.29999999999999993e-01,2,25,1, 3, 3, 0,0,0,0,0, 0,16,57.1,12,12,2,0,0, -1,-1,0,  7, 0
49648,2006,8.59999999999999987e-01,2,24,1, 1, 4, 0,0,0,0,0, 1,16,34.4,12, 8,0,0,0, -1,-1,0, 15, 0
49649,2006,4.29999999999999993e-01,2,66,1, 4, 1,14,0,0,0,0, 0,14,29.3,10, 0,2,0,0, -1,-1,0,  2, 0
49650,2006,4.29999999999999993e-01,1,21,1, 4, 1,60,0,0,0,0, 0,12,33.1,10,10,2,0,0, -1,-1,0, -1,-1
49651,2006,4.29999999999999993e-01,2,84,1,11, 0, 0,0,0,0,0, 0,11,38.4,12, 0,0,0,0, -1,-1,0, -1,-1
49652,2006,8.59999999999999987e-01,2,39,1, 4, 4, 0,0,0,0,0, 0,14,82.7,12, 0,1,0,0, -1,-1,0,  3, 0
49653,2006,8.59999999999999987e-01,1,36,1, 4, 4, 0,0,0,0,0, 0,14,31.4,12,12,0,0,0, -1,-1,0,  4, 0
49654,2006,4.29999999999999993e-01,1,57,1, 1, 0, 0,0,0,0,0, 0,20,97.2,12,12,0,0,0, -1,-1,0, -1,-1
49655,2006,4.29999999999999993e-01,1,36,1, 4, 0, 0,0,0,0,0, 0,13,29.3, 9, 9,0,0,0, -1,-1,0, -1,-1
49656,2006,1.29000000000000004e+00,2,21,3, 2, 2, 0,0,0,0,0, 4,14,32.4,11, 9,1,0,0, -1,-1,0, 14, 0
49657,2006,4.29999999999999993e-01,2,89,1, 4, 1,28,0,0,0,0, 0,10,32.4,12, 0,2,0,0, -1,-1,0, -1,-1
49658,2006,4.29999999999999993e-01,1,40,1, 1, 3, 0,0,0,0,0, 0,18,83.7,13,12,2,0,0, -1,-1,0,  7, 0
49659,2006,4.29999999999999993e-01,2,55,1, 1, 0, 0,0,0,0,0, 0,14,64.1,10, 9,0,0,0, -1,-1,0, -1,-1
49660,2006,4.29999999999999993e-01,2,34,3, 4, 0, 0,0,0,0,0, 0,16,51.0,11, 0,0,0,0, -1,-1,0, -1,-1
49661,2006,9.49999999999999956e-01,1,48,1, 1, 1,28,0,0,0,0, 0,12,64.1,12,12,2,0,0, -1,-1,0,  5, 0
49662,2006,4.29999999999999993e-01,1,44,1, 1, 1,18,0,0,0,0, 0, 9,39.0,12, 0,1,0,0, -1,-1,0, 30, 0
49663,2006,8.59999999999999987e-01,2,32,1, 1, 1,48,0,0,0,0, 1,12,28.4, 2, 0,0,0,0, -1,-1,0,  4, 0
49664,2006,4.29999999999999993e-01,1,81,1, 1, 0, 0,0,0,0,0, 0, 8,31.4,12, 0,0,0,0, -1,-1,0, -1,-1
49665,2006,8.59999999999999987e-01,2,60,1, 1, 0, 0,0,0,0,0, 0,10,25.5,13,13,0,0,0, -1,-1,0, -1,-1
49666,2006,1.71999999999999997e+00,2,49,1, 4, 4, 0,0,0,0,0, 4,11,-1.0,13,99,2,0,0, -1,-1,0, -1,-1
49667,2006,4.29999999999999993e-01,1,45,2, 5,12, 0,0,0,0,0, 0,12,64.1, 9, 0,0,0,0, -1,-1,0, -1,-1
49668,2006,1.29000000000000004e+00,2,32,1, 1, 0, 0,0,0,0,0, 0,12,-1.0,12, 0,0,0,0, -1,-1,0, -1,-1
49669,2006,8.59999999999999987e-01,1,75,1, 1, 1,60,0,0,0,0, 1,20,63.5,12, 0,1,0,0, -1,-1,0,  3, 0
49670,2006,8.59999999999999987e-01,2,27,3, 2, 0, 0,0,0,0,0, 0,12,38.9,98,98,0,0,0, -1,-1,0, -1,-1
49671,2006,1.29000000000000004e+00,1,52,3, 2, 0, 0,0,0,0,0, 0, 6,29.2,12,12,0,0,0, -1,-1,0, -1,-1
49672,2006,1.90999999999999992e+00,1,27,1, 1, 0, 0,0,0,0,0, 0,12,26.5,12,12,0,0,0, -1,-1,0, -1,-1
49673,2006,8.59999999999999987e-01,1,29,3, 2, 2, 0,0,0,0,0, 0, 4,37.3,10,10,0,0,0, -1,-1,0,999,99
49674,2006,3.43999999999999995e+00,1,22,3, 2, 4, 0,0,0,0,0, 0, 7,37.3, 8, 5,0,0,0, -1,-1,0,999,99
49675,2006,1.71999999999999997e+00,1,44,3, 2, 0, 0,0,0,0,0, 0, 6,29.9,13,13,0,0,0, -1,-1,0, -1,-1
49676,2006,8.59999999999999987e-01,1,61,3, 2, 2, 0,0,0,0,0, 2, 5,39.7,11,11,0,0,0, -1,-1,0,999,99
49677,2006,2.85999999999999988e+00,2,70,3, 2, 0, 0,0,0,0,0, 0, 0,-1.0,13,98,0,0,0, -1,-1,0, -1,-1
49678,2006,1.29000000000000004e+00,1,50,3, 2, 0, 0,0,0,0,0, 0,10,35.4,12,12,0,0,0, -1,-1,0, -1,-1
49679,2006,1.90999999999999992e+00,2,61,1,11, 0, 0,0,0,0,0, 0,14,38.4,12, 0,0,0,0, -1,-1,0, -1,-1
49680,2006,8.59999999999999987e-01,2,29,1, 2, 2, 0,0,0,0,0, 2,15,22.5,12, 9,0,0,0, -1,-1,0,999,99
49681,2006,4.29999999999999993e-01,1,54,1, 2, 0, 0,0,0,0,0, 0,14,47.8,11,11,0,0,0, -1,-1,0, -1,-1
49682,2006,9.49999999999999956e-01,2,54,3, 1, 0, 0,0,0,0,0, 0,10,33.9, 5, 0,0,0,0, -1,-1,0, -1,-1
49683,2006,8.59999999999999987e-01,1,76,1, 2, 2, 0,0,0,0,0, 2,18,80.3,12, 0,1,0,0, -1,-1,0,  1, 0
49684,2006,8.59999999999999987e-01,2,32,3, 2, 2, 0,0,0,0,0, 2,12,38.0,12,12,2,0,0, -1,-1,0,  2, 0
49685,2006,8.59999999999999987e-01,2,47,1, 1, 1,14,0,0,0,0, 0,12,54.2,12, 0,1,0,0, -1,-1,0, 32, 0
49686,2006,8.59999999999999987e-01,2,29,1, 1, 1,60,0,0,0,0, 1,13,63.5,12, 9,0,0,0, -1,-1,0,  6, 0
49687,2006,4.29999999999999993e-01,2,23,1, 4, 1,70,0,0,0,0, 0,13,63.5, 9, 9,2,0,0, -1,-1,0, -1,-1
49688,2006,8.59999999999999987e-01,2,42,3, 2, 2, 0,0,0,0,0, 2,16,22.5,12, 5,2,0,0, -1,-1,0, -1,-1
49689,2006,8.59999999999999987e-01,1,37,3, 7, 7, 0,0,0,0,0, 7,16,87.9,12,12,0,0,0, -1,-1,0, 30, 0
49690,2006,4.29999999999999993e-01,1,68,3,10, 2, 0,0,0,0,0, 0,15,38.0, 9, 0,2,0,0, -1,-1,0, -1,-1
49691,2006,1.90999999999999992e+00,2,42,1, 4, 0, 0,0,0,0,0, 0,15,68.1,12,12,0,0,0, -1,-1,0, -1,-1
