CASEID,YEAR,COMPWT,SEX,AGE,RACE,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,ATTENDPA,ATTENDMA,EDUC,PAEDUC,MAEDUC,SEI,INCOME,RINCOME,PASEI,MASEI,INTRHOME,WWWHR
35669,1998,5.50000000000000044e-01,2,48,1, 1,40,  0,2, 1,40,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,12,10,38.4,12,99,29.8,17.1,0, -1
35670,1998,1.64999999999999991e+00,1,33,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,12,12,72.5,10,10,43.4,31.4,0, -1
35671,1998,1.10000000000000009e+00,2,40,1, 4, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,20,19,60.6,11,11,84.2,82.7,0, -1
35672,1998,5.50000000000000044e-01,1,64,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,8,    0, 0, 0,  0, ,0,0, 0,98,98, 8,98,98,40.1,12,99,25.5,-1.0,0, -1
35673,1998,1.10000000000000009e+00,1,28,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,3,    0,0, 0,  0, ,0,3,    0, 0, 0,  0, ,0,0, 0, 4, 4,16,20,14,75.2,12,12,92.3,90.3,0, -1
35674,1998,2.20000000000000018e+00,1,33,3, 7, 0,  0,9, 8, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,15,18,15,63.5,11, 8,80.3,69.2,0, -1
35675,1998,1.10000000000000009e+00,2,30,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,17,16,31.4,11,11,79.8,78.5,0, -1
35676,1998,1.10000000000000009e+00,2,49,1, 1,60,138,9, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,20,12,12,53.7,11,11,86.9,-1.0,0, -1
35677,1998,1.10000000000000009e+00,1,42,1,11, 0,  0,9, 1,60,138,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,17, 4, 8,69.2, 9, 9,36.5,22.7,0, -1
35678,1998,1.10000000000000009e+00,1,24,1,10, 0,  0,3,10, 0,  0,3,0, 0,  0, ,0,4,    0,0, 0,  0, ,0,4,    0, 0, 0,  0, ,0,0, 0, 4, 4,16, 7, 7,-1.0,10, 0,38.1,-1.0,0, -1
35679,1998,1.64999999999999991e+00,2,22,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 1, 7,16,97,10,46.8,10, 8,-1.0,53.7,0, -1
35680,1998,5.50000000000000044e-01,1,57,3, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 0, 0,  0, ,0,0, 0, 9, 9,16,11,11,69.2,12,12,48.5,-1.0,0, -1
35681,1998,1.10000000000000009e+00,2,34,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,15,12,12,29.3,13,13,29.0,50.7,0, -1
35682,1998,1.64999999999999991e+00,2,45,1, 5, 0,  0,9, 5, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12, 4, 7,31.2, 9, 6,37.3,37.3,0, -1
35683,1998,5.50000000000000044e-01,1,46,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,98,12,59.1, 2, 0,-1.0,73.2,0, -1
35684,1998,1.10000000000000009e+00,1,44,1, 1,70,  0,2, 1,41,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,48000, 0, 0,  0, ,0,0, 0, 6, 7,13,19,12,32.0, 7,99,86.6,25.2,0, -1
35685,1998,1.10000000000000009e+00,1,51,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,20,20,12,63.5,12,12,92.3,-1.0,0, -1
35686,1998,1.10000000000000009e+00,2,25,2,11, 0,  0,9,99,99,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,14,26.4, 5, 3,-1.0,46.1,0, -1
35687,1998,5.50000000000000044e-01,2,38,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 7, 9,14,97, 6,64.4,11,10,-1.0,-1.0,0, -1
35688,1998,1.10000000000000009e+00,2,44,1, 4, 0,  0,3, 1,60, 64,1,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,1,60064, 0, 0,  0, ,0,0, 0,99,99,14,97,12,63.5,12,12,-1.0,62.1,0, -1
35689,1998,1.10000000000000009e+00,1,41,1, 1,31,  0,2, 1,31,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,16,62.1,12,12,-1.0,73.2,0, -1
35690,1998,1.10000000000000009e+00,1,36,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,12,63.5,12,12,-1.0,38.4,0, -1
35691,1998,1.10000000000000009e+00,1,27,3, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12,16,48.9,12,12,61.9,38.4,0, -1
35692,1998,1.10000000000000009e+00,2,36,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,12,12,50.7,12,12,50.7,63.5,0, -1
35693,1998,1.10000000000000009e+00,1,37,1, 4, 0,  0,3,11, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,16,14,47.8,12,12,50.7,54.7,0, -1
35694,1998,1.10000000000000009e+00,2,35,2,11, 0,  0,9, 1,35,  0,2,0, 0,  0, ,0,1,38000,0, 0,  0, ,0,1,38000, 0, 0,  0, ,0,0, 0, 3, 8,12,10,97,80.9,12, 5,39.5,-1.0,0, -1
35695,1998,5.50000000000000044e-01,1,41,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,13,63.5,12,12,48.9,38.9,0, -1
35696,1998,1.10000000000000009e+00,2,29,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,15,12,13,38.4,12,12,63.5,-1.0,0, -1
35697,1998,1.10000000000000009e+00,2,40,2, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,1,28000, 0, 0,  0, ,0,0, 0,98, 6,14,97,14,38.4,12,12,-1.0,35.1,0, -1
35698,1998,1.10000000000000009e+00,1,29,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 1, 3,17,13,18,63.5, 9,99,63.5,63.5,0, -1
35699,1998,1.64999999999999991e+00,1,64,1, 1,11,  0,2, 1,11,  0,2,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,99999, 0, 0,  0, ,0,0, 0, 9, 9,20,19,12,73.9,12,12,73.9,-1.0,0, -1
35700,1998,5.50000000000000044e-01,1,55,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,20,12,12,76.3,13,13,-1.0,-1.0,0, -1
35701,1998,1.64999999999999991e+00,1,29,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 5, 5,16,97,16,64.2,12,12,-1.0,64.2,0, -1
35702,1998,1.10000000000000009e+00,1,43,1, 1,70,  0,2, 4, 0,  0,3,0, 0,  0, ,0,3,    0,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0, 1, 1,17,13,13,63.2,12, 0,48.5,-1.0,0, -1
35703,1998,5.50000000000000044e-01,1,34,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 4, 8,20,20,14,60.6,12,12,87.9,-1.0,0, -1
35704,1998,5.50000000000000044e-01,2,54,1, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,14,14,38.0,12,12,65.8,29.2,0, -1
35705,1998,1.64999999999999991e+00,2,27,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,14,37.5,12,12,31.3,29.4,0, -1
35706,1998,5.50000000000000044e-01,1,39,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,11,97,16,64.1,99,12,-1.0,69.2,0, -1
35707,1998,5.50000000000000044e-01,2,25,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,60080, 0, 0,  0, ,0,0, 0, 2, 3,18,14,18,56.5, 6, 6,63.5,76.4,0, -1
35708,1998,1.10000000000000009e+00,1,24,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14, 5,14,48.6,11,98,38.9,26.7,0, -1
35709,1998,5.50000000000000044e-01,1,66,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,13, 8,34.3,12,12,-1.0,-1.0,0, -1
35710,1998,5.50000000000000044e-01,1,20,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,18,16,34.2, 8, 8,76.3,64.2,0, -1
35711,1998,1.10000000000000009e+00,2,26,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 6, 6,15,14,12,51.9,10,10,63.5,53.3,0, -1
35712,1998,5.50000000000000044e-01,1,99,3, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,16,63.5,12,12,-1.0,63.5,0, -1
35713,1998,1.10000000000000009e+00,1,42,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 8, 0, 0,27.7,12,12,37.3,-1.0,0, -1
35714,1998,1.10000000000000009e+00,2,40,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 8, 3, 3,29.3,11, 2,50.7,33.1,0, -1
35715,1998,5.50000000000000044e-01,2,48,1, 4, 0,  0,3, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,97,12,64.2,10, 0,-1.0,25.5,0, -1
35716,1998,5.50000000000000044e-01,2,55,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14, 1, 3,37.3,11,11,34.8,-1.0,0, -1
35717,1998,1.10000000000000009e+00,2,27,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,16,10,38.4,12, 8,31.3,28.4,0, -1
35718,1998,5.50000000000000044e-01,2,73,1, 1,43,  0,3, 4, 0,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 0, 0,  0, ,0,0, 0, 2, 2,14, 9,14,53.3,12, 9,60.6,-1.0,0, -1
35719,1998,5.50000000000000044e-01,1,34,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 4, 4,14,12,12,20.1,10,10,53.9,-1.0,0, -1
35720,1998,1.10000000000000009e+00,2,60,2, 1,11,  0,2, 1,11,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,98, 8,22.7, 9,99,32.3,22.7,0, -1
35721,1998,1.10000000000000009e+00,2,26,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 1, 3, 9, 2, 2,-1.0, 9, 0,28.6,25.5,0, -1
35722,1998,1.10000000000000009e+00,2,41,1, 1,70,  0,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,14,74.4,12,11,62.1,43.7,0, -1
35723,1998,1.10000000000000009e+00,1,26,3,11, 0,  0,9, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13, 4,12,38.7,12,10,31.5,38.4,0, -1
35724,1998,1.10000000000000009e+00,2,40,1, 1,60, 58,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,13, 4,67.0,12, 6,75.9,-1.0,0, -1
35725,1998,1.10000000000000009e+00,2,25,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 1, 3,18,12,12,54.2, 2, 2,63.5,25.8,0, -1
35726,1998,5.50000000000000044e-01,2,41,1, 1,60,138,9, 1,60,138,9,0, 0,  0, ,0,1,60138,0, 0,  0, ,0,1,60138, 0, 0,  0, ,0,0, 0, 7, 7, 3, 0, 0,26.7,11,11,26.5,22.6,0, -1
35727,1998,1.64999999999999991e+00,2,63,2, 1,11,  0,2, 1,11,  0,2,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0, 8, 8,12, 3, 0,29.3, 7, 0,28.4,22.5,0, -1
35728,1998,1.10000000000000009e+00,1,39,1, 2, 0,  0,2, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,10, 6,10,31.5,11, 0,29.4,29.3,0, -1
35729,1998,1.10000000000000009e+00,2,60,1, 1,60, 77,1, 1,42,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,12, 4,29.3, 8, 8,34.2,25.5,0, -1
35730,1998,5.50000000000000044e-01,2,56,2, 1,70,  0,2, 1,18,  0,1,0, 0,  0, ,0,1,60031,0, 0,  0, ,0,1,60031, 0, 0,  0, ,0,0, 0,99,99,15, 8,10,69.2,12,12,29.2,27.5,0, -1
35731,1998,5.50000000000000044e-01,2,73,1, 1,60, 68,1, 1,14,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,98, 8, 7,97,98,23.3, 2, 2,-1.0,-1.0,0, -1
35732,1998,1.10000000000000009e+00,2,25,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,17, 4, 3,78.5,12,12,26.5,26.5,0, -1
35733,1998,1.64999999999999991e+00,1,21,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,60031, 0, 0,  0, ,0,0, 0, 6, 6,12,13,15,59.3,12,11,48.5,73.2,0, -1
35734,1998,1.10000000000000009e+00,1,43,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,9,    0,0, 0,  0, ,0,9,    0, 0, 0,  0, ,0,0, 0, 6, 8,12, 3, 6,37.4,12,12,29.2,-1.0,0, -1
35735,1998,1.10000000000000009e+00,2,19,3, 1,60,129,9, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,97,-1.0, 8, 0,-1.0,-1.0,0, -1
35736,1998,1.10000000000000009e+00,2,35,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14, 8,97,63.5,12,12,22.7,-1.0,0, -1
35737,1998,5.50000000000000044e-01,2,51,1, 6, 0,  0,9, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,12,12,63.5,12,12,49.6,26.7,0, -1
35738,1998,1.10000000000000009e+00,1,42,3, 1,15,  0,1, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 8, 8,16,12,12,51.0,12,12,88.8,-1.0,0, -1
35739,1998,5.50000000000000044e-01,2,28,2,11, 0,  0,9,11, 0,  0,9,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,8,    0, 0, 0,  0, ,0,0, 0, 1, 1,14,97,98,25.5,12,12,-1.0,32.7,0, -1
35740,1998,1.10000000000000009e+00,1,50,1, 1,22,  0,3, 1,41,  0,3,0, 0,  0, ,0,1,48000,0, 0,  0, ,0,1,48000, 0, 0,  0, ,0,0, 0, 7, 7,16,12,13,63.5,12,12,63.5,38.9,0, -1
35741,1998,1.10000000000000009e+00,1,99,1, 4, 0,  0,3, 9, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,17,12, 6,63.5,98,99,62.1,-1.0,0, -1
35742,1998,5.50000000000000044e-01,2,67,1, 1,40,  0,2, 1,40,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13, 8, 8,53.7, 9, 9,32.3,17.1,0, -1
35743,1998,5.50000000000000044e-01,1,40,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,19,14,12,82.7,12,12,37.3,38.0,0, -1
35744,1998,1.10000000000000009e+00,1,32,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,12,12,50.5,12,12,41.6,-1.0,0, -1
35745,1998,1.10000000000000009e+00,2,23,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 8, 8,16,12,12,78.5, 7, 0,27.7,36.9,0, -1
35746,1998,1.10000000000000009e+00,1,42,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,14,14,34.2,12,12,48.5,39.4,0, -1
35747,1998,5.50000000000000044e-01,1,23,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,12,73.3,12,12,-1.0,38.5,0, -1
35748,1998,1.10000000000000009e+00,2,36,1,13, 0,  0,9, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14, 6,16,50.7,12,10,38.2,43.7,0, -1
35749,1998,1.10000000000000009e+00,1,40,3, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,8,    0, 0, 0,  0, ,0,0, 0,98,98,12,97, 0,21.2,11,11,-1.0,25.5,0, -1
35750,1998,5.50000000000000044e-01,1,29,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,98, 4,14,14,12,62.5,10,10,28.4,30.7,0, -1
35751,1998,5.50000000000000044e-01,2,40,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 1,98,12,97, 0,38.4,11,11,-1.0,-1.0,0, -1
35752,1998,5.50000000000000044e-01,2,70,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,98,63.5,10, 0,-1.0,22.6,0, -1
35753,1998,1.10000000000000009e+00,1,24,2, 9, 0,  0,9, 9, 0,  0,9,0, 0,  0, ,0,5,    0,0, 0,  0, ,0,5,    0, 0, 0,  0, ,0,0, 0, 9, 9, 9,98, 4,39.4, 9, 3,33.2,50.7,0, -1
35754,1998,1.10000000000000009e+00,2,41,1, 1,15,  0,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,14,97,97,38.0,11,11,-1.0,-1.0,0, -1
35755,1998,5.50000000000000044e-01,2,62,1, 4, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16, 8,12,75.9,12,11,49.7,36.5,0, -1
35756,1998,5.50000000000000044e-01,2,58,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,97,97,76.4,12,12,-1.0,-1.0,0, -1
35757,1998,5.50000000000000044e-01,2,85,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,15,12, 8,38.4,13, 0,38.9,-1.0,0, -1
35758,1998,1.64999999999999991e+00,1,27,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,1,28000,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 1, 3,17,16,18,37.7, 8, 8,86.6,82.7,0, -1
35759,1998,5.50000000000000044e-01,1,71,1, 1,50,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,12,12,37.4,12,11,26.7,-1.0,0, -1
35760,1998,5.50000000000000044e-01,2,47,1, 1,15,  0,1, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,17,17,81.0,12,12,36.4,-1.0,0, -1
35761,1998,1.10000000000000009e+00,2,31,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 1, 1,16,97,97,34.4,12,12,-1.0,-1.0,0, -1
35762,1998,1.10000000000000009e+00,2,34,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,99,99,-1.0,13,13,-1.0,-1.0,0, -1
35763,1998,1.10000000000000009e+00,2,46,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,1,38000,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0, 5, 8,16,98,12,73.8,12,12,-1.0,-1.0,0, -1
35764,1998,1.10000000000000009e+00,1,51,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,16,12,63.2,12,11,45.9,-1.0,0, -1
35765,1998,1.10000000000000009e+00,2,28,1, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,16,16,16,75.2,12,12,-1.0,75.2,0, -1
35766,1998,5.50000000000000044e-01,2,55,1, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,1,48000,0, 0,  0, ,0,1,48000, 0, 0,  0, ,0,0, 0, 7, 7,18,16,12,92.3,12,12,69.7,-1.0,0, -1
35767,1998,5.50000000000000044e-01,2,32,2, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,13,98,12,-1.0,13,13,-1.0,-1.0,0, -1
35768,1998,1.10000000000000009e+00,1,68,1, 4, 0,  0,3, 1,22,  0,3,0, 0,  0, ,0,1,28000,0, 0,  0, ,0,1,60046, 0, 0,  0, ,0,0, 0, 8, 8,16,20,13,79.9,12, 0,73.9,-1.0,0, -1
35769,1998,5.50000000000000044e-01,1,30,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,18,16,16,63.2, 4, 0,63.5,56.6,0, -1
35770,1998,1.10000000000000009e+00,2,45,2, 1,15,  0,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0, 5,98,98,27.5,98, 0,29.3,22.5,0, -1
35771,1998,5.50000000000000044e-01,2,28,2, 1,15,  0,1, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0, 0, 0,12,97,11,22.6, 9, 9,-1.0,26.5,0, -1
35772,1998,1.64999999999999991e+00,1,44,2, 1,15,  0,1, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,98,98, 2,14,98,28.6, 2, 1,27.7,38.9,0, -1
