CASEID,YEAR,COMPWT,SEX,AGE,RACE,BORN,PARBORN,GRANBORN,CHILDS,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9,ATTENDPA,ATTENDMA,EDUC,PAEDUC,MAEDUC,SEI,PASEI,MASEI,INTRHOME
51106,2008,1.31000000000000005e+00,2,51,1,1,0,2,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,14,14,16,30.8,69.7,-1.0,1
51107,2008,4.40000000000000002e-01,1,70,1,1,1,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 4,15, 0, 8,38.9,38.1,-1.0,1
51108,2008,8.80000000000000004e-01,1,40,1,1,0,2,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,10, 9,13,12,16,29.5,83.7,38.4,0
51109,2008,1.31000000000000005e+00,1,54,1,1,0,1,3, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,97,12,31.5,-1.0,36.2,1
51110,2008,2.14000000000000012e+00,1,43,1,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 1,38,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,16,13,14,81.0,52.4,-1.0,1
51111,2008,1.31000000000000005e+00,1,33,1,1,0,0,0, 1,38,  0,2, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15,15,12,38.1,48.9,-1.0,1
51112,2008,8.80000000000000004e-01,2,63,1,1,0,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,10,10,73.6,18.5,25.5,1
51113,2008,1.31000000000000005e+00,2,60,1,1,0,3,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 9,13,12,12,63.5,48.8,38.4,0
51114,2008,8.80000000000000004e-01,1,57,1,1,0,3,2, 3, 0,  0,3, 1,28,  0,3,4, 0,  0, ,0,0,    0,4, 0,  0, ,0,0,    0, 3, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15,97,12,56.5,-1.0,36.5,1
51115,2008,8.80000000000000004e-01,1,29,1,1,1,4,0, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,12,12,81.0,27.5,-1.0,1
51116,2008,4.40000000000000002e-01,2,57,1,1,0,2,1, 6, 0,  0,9, 2, 0,  0,2,0, 0,  0, ,0,1,50000,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 2,20,14,14,-1.0,-1.0,-1.0,1
51117,2008,8.80000000000000004e-01,2,48,1,1,0,0,1, 4, 0,  0,3, 1,60, 70,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,18,18,18,81.9,93.3,85.1,1
51118,2008,1.75000000000000000e+00,2,27,3,2,8,4,2, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8, 8, 7, 8,33.1,37.3,-1.0,0
51119,2008,8.80000000000000004e-01,1,89,1,1,1,2,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,99998, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,98,12,64.2,64.2,38.0,1
51120,2008,2.18999999999999995e+00,2,44,1,1,0,0,3, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15,12,12,38.0,37.0,-1.0,1
51121,2008,4.40000000000000002e-01,2,63,1,1,1,4,4, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,1,70000,0, 0,  0, ,0,1,70000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,12, 8, 8,38.4,38.2,32.9,0
51122,2008,4.40000000000000002e-01,2,99,1,1,1,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0,99,99,999, ,9,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,98,98,76.4,30.6,-1.0,2
51123,2008,2.14000000000000012e+00,2,35,1,1,0,1,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 7,19,14,12,78.5,30.1,38.4,1
51124,2008,8.80000000000000004e-01,1,19,1,1,0,2,1, 1,50,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,11,97,11,33.1,-1.0,63.5,1
51125,2008,8.80000000000000004e-01,1,83,1,1,0,0,8, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,10,12,27.7,64.1,38.4,1
51126,2008,4.40000000000000002e-01,2,76,1,1,8,4,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 9,10,98,98,37.7,-1.0,-1.0,2
51127,2008,1.75000000000000000e+00,1,21,3,2,8,4,0, 2, 0,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,11,97, 4,28.6,-1.0,38.9,2
51128,2008,1.31000000000000005e+00,2,41,1,1,0,3,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 1,60, 68, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6, 6,18,12,12,60.5,44.7,-1.0,1
51129,2008,8.80000000000000004e-01,1,66,1,1,8,4,3, 1,38,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,38,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 5,98,63.5,33.9,-1.0,1
51130,2008,4.40000000000000002e-01,2,60,1,1,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,98,98,50.7,76.4,34.4,0
51131,2008,1.31000000000000005e+00,1,25,1,1,0,0,0, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0, ,0,3,    0,3, 0,  0, ,0,3,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 4,18,97,16,36.5,-1.0,97.2,1
51132,2008,8.80000000000000004e-01,2,34,1,1,8,4,3, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0, ,0,0,    0,3, 0,  0, ,0,0,    0, 3, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,18, 8, 8,80.9,63.5,63.5,1
51133,2008,8.80000000000000004e-01,2,34,1,1,0, ,2, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0, ,0,3,    0,3, 0,  0, ,0,3,    0, 3, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 4,16,16,16,73.3,50.7,38.4,0
51134,2008,8.80000000000000004e-01,1,71,1,1,0,2,2, 1,40,  0,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,40,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,17,12,12,86.6,-1.0,29.2,1
51135,2008,2.18999999999999995e+00,1,56,1,1,0,1,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 5,13,12,12,49.6,49.6,32.4,1
51136,2008,4.40000000000000002e-01,2,48,1,1,0,0,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,16,18,97,76.4,-1.0,-1.0,1
51137,2008,1.31000000000000005e+00,1,27,1,1,0,1,0, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 6,16,18,18,26.7,85.1,78.5,1
51138,2008,4.40000000000000002e-01,2,81,1,2,8,4,2, 1,28,  0,3, 5, 0,  0,9,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,28000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,13,16,12,27.5,86.0,25.5,0
51139,2008,8.80000000000000004e-01,1,73,1,1,0,2,5, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 8, 0,  0, ,9,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,18,12,12,-1.0,63.5,-1.0,1
51140,2008,8.80000000000000004e-01,2,62,1,1,8,4,2, 1,41,  0,3, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,48,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,20, 8, 7,63.5,63.5,-1.0,1
51141,2008,4.40000000000000002e-01,2,48,1,1,0,3,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,16,18,12,82.7,73.3,-1.0,0
51142,2008,8.80000000000000004e-01,2,52,1,1,0,2,0, 4, 0,  0,3, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,18,14,12,76.5,64.1,-1.0,1
51143,2008,4.40000000000000002e-01,2,34,3,1,8,4,0, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,16,16,16,82.7,76.4,78.5,1
51144,2008,2.14000000000000012e+00,1,27,1,1,0,0,0, 1,48,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 1,48,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,18,14,12,68.8,63.5,78.5,0
51145,2008,4.40000000000000002e-01,1,58,3,2,8,4,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,10, 8,12,97,12,27.5,-1.0,38.4,2
51146,2008,8.80000000000000004e-01,1,24,3,1,8,4,2, 1,60, 68,1, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 8,11, 6, 6,34.2,31.4,-1.0,1
51147,2008,1.31000000000000005e+00,1,20,1,2,8,4,0, 1,60, 31,2, 1,60, 31,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,60031, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 9,11, 6, 9,21.2,33.2,27.7,1
51148,2008,4.40000000000000002e-01,1,68,3,2,8,4,0, 6, 0,  0,9, 6, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,97, 0,33.1,-1.0,26.5,8
51149,2008,8.80000000000000004e-01,1,41,1,2,2,3,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,12, 0, 4,47.8,50.7,-1.0,1
51150,2008,1.31000000000000005e+00,2,24,1,1,0,0,0, 4, 0,  0,3, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15,16,15,48.5,65.8,-1.0,1
51151,2008,8.80000000000000004e-01,2,39,3,2,8,4,1, 9, 0,  0,9, 7, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 9, 0,  0, ,9,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,97,10,-1.0,-1.0,-1.0,1
51152,2008,8.80000000000000004e-01,1,47,1,1,0,0,1, 1,60, 31,2, 4, 0,  0,3,0, 0,  0, ,0,1,60031,0, 0,  0, ,0,1,60031, 1,60, 31, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 6,12,12,12,34.2,-1.0,-1.0,0
51153,2008,2.14000000000000012e+00,1,40,1,1,0,0,2, 1,70,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 1,70,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 2,12,97,14,73.3,-1.0,38.0,1
51154,2008,1.31000000000000005e+00,2,47,1,1,0,0,3, 6, 0,  0,9, 1,22,  0,3,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,22000, 1,50,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,18,18,18,64.1,74.0,73.8,0
51155,2008,8.80000000000000004e-01,1,27,1,1,0,2,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 4,16,14,14,67.0,64.2,63.5,0
51156,2008,2.14000000000000012e+00,1,61,1,1,0,0,3, 4, 0,  0,3, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,18,20,12,83.7,84.7,-1.0,1
51157,2008,4.40000000000000002e-01,1,47,1,1,0,2,2, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,14,12,73.3,63.2,-1.0,1
51158,2008,8.80000000000000004e-01,2,23,1,1,0,1,0, 1,60, 77,1, 1,60, 77,1,0, 0,  0, ,0,1,60077,0, 0,  0, ,0,1,60077, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,16,20,18,66.1,92.3,73.2,0
51159,2008,1.31000000000000005e+00,2,45,1,1,0,0,2, 1,60, 77,1, 1,60, 77,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,16,16,71.6,73.9,78.5,1
51160,2008,1.07000000000000006e+00,2,33,3,1,0, ,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6, 6,11,10,13,28.0,37.3,31.2,0
51161,2008,4.40000000000000002e-01,2,27,3,1,0,2,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 4,14,14,12,39.6,69.7,-1.0,0
51162,2008,3.20000000000000018e+00,1,18,2,1,0,0,0, 1,11,  0,2, 1,11,  0,2,0, 0,  0, ,0,1,11000,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 9,15,13,12,39.0,31.5,63.5,0
51163,2008,8.80000000000000004e-01,1,61,1,1,0,0,3, 1,18,  0,1, 4, 0,  0,3,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,8,    0, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,12,12,12,62.5,80.0,33.1,0
51164,2008,1.07000000000000006e+00,1,79,1,1,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 7,14, 7, 7,65.8,65.8,29.2,1
51165,2008,2.14000000000000012e+00,2,36,1,1,0,1,3, 4, 0,  0,3, 3, 0,  0,3,3, 0,  0, ,0,3,    0,4, 0,  0, ,0,7,    0, 3, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,13,12,97,36.5,48.5,-1.0,0
51166,2008,2.14000000000000012e+00,2,30,3,2,8,4,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,16,16,16,73.3,83.9,76.4,1
51167,2008,8.80000000000000004e-01,1,60,1,1,0,0,2, 2, 0,  0,2, 3, 0,  0,3,3, 0,  0, ,0,3,    0,3, 0,  0, ,0,3,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 2,14,97,12,78.0,-1.0,-1.0,0
51168,2008,1.07000000000000006e+00,2,46,1,1,0,0,2, 1,60, 45,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 6,97,61.9,37.3,-1.0,1
51169,2008,1.07000000000000006e+00,2,37,3,2,8,4,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0, 9,98, 3,29.0,38.9,-1.0,2
51170,2008,8.80000000000000004e-01,1,28,3,2,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6, 8,13,14,14,31.5,50.7,-1.0,1
51171,2008,8.80000000000000004e-01,2,22,1,2,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,97, 3,22.7,-1.0,-1.0,2
51172,2008,1.31000000000000005e+00,2,47,1,2,8,4,2, 1,70,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,10, 8,13,97, 6,29.3,-1.0,27.5,2
51173,2008,8.80000000000000004e-01,2,34,1,2,8,4,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7, 6,97,12,27.7,-1.0,29.3,2
51174,2008,3.20000000000000018e+00,2,20,1,1,0,0,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,15,97,16,52.3,-1.0,63.5,0
51175,2008,4.40000000000000002e-01,2,63,2,1,0,0,1,99,99,999,9, 1,60, 19,3,0, 0,  0, ,0,1,60068,0, 0,  0, ,0,1,10000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 1,11,98,98,37.9,24.6,-1.0,1
51176,2008,1.31000000000000005e+00,2,47,3,2,8,4,1, 1,60, 36,1, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12, 3, 3,22.5,37.3,-1.0,1
51177,2008,1.31000000000000005e+00,1,25,3,2,8,4,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,98,98,-1.0,27.7,27.7,2
51178,2008,1.31000000000000005e+00,1,21,3,1,1,2,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 3,10, 6,12,20.1,-1.0,73.2,2
51179,2008,8.80000000000000004e-01,1,40,1,2,8,4,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 4, 6, 3, 3,37.9,37.3,-1.0,0
51180,2008,1.31000000000000005e+00,1,20,1,1,8,4,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 7,14,14,14,48.9,34.4,29.3,0
51181,2008,1.75000000000000000e+00,2,49,3,2,8,4,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 5, 9, 0, 5,17.1,37.3,-1.0,1
51182,2008,1.75000000000000000e+00,1,50,1,2,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 8, 3,97, 1,28.4,-1.0,37.3,1
51183,2008,4.26999999999999957e+00,1,24,1,1,8,4,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16, 0,97,44.2,29.2,-1.0,1
51184,2008,1.31000000000000005e+00,1,69,1,2,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,98,98,86.0,63.5,-1.0,1
51185,2008,8.80000000000000004e-01,1,57,2,1,0,0,3, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 8,14,12,12,29.0,36.4,-1.0,0
51186,2008,4.40000000000000002e-01,2,74,3,2,8,4,4, 1,60, 45,1, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 7, 0, 9, 0,27.5,37.7,-1.0,2
51187,2008,1.07000000000000006e+00,2,25,1,1,0,0,0, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,1,50000,0, 0,  0, ,0,1,50000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,16,19,17,85.8,92.3,78.5,1
51188,2008,2.14000000000000012e+00,2,27,3,1,8,4,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15,97,16,50.5,-1.0,65.8,1
51189,2008,4.40000000000000002e-01,2,31,1,2,8,4,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 8,12,98, 6,27.7,31.5,-1.0,1
51190,2008,4.40000000000000002e-01,2,69,1,1,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1, 9, 0, 5,30.8,37.9,-1.0,0
